Customer_Name,Province,Region,Customer_Segment,Cust_id,Phone_Number,Email,Ord_id,Prod_id,Ship_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Order_ID,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Ship_Mode,Ship_Date
KEN BRENNAN,ONTARIO,ONTARIO,HOME OFFICE,Cust_1046,+1-519-555-178,afifi@gmail.com,Ord_2966,Prod_8,SHP_4089,1383.9,0.05,17,311.58,6.13,0.45,56967,2/3/2012,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,9/3/2012
FILIA MCADAMS,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1049,+1-519-555-112,dowdy@mac.com,Ord_2842,Prod_8,SHP_3911,205.24,0.03,41,-148.77,4.93,0.66,5986,21-04-2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,22-04-2012
ART FOSTER,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_1669,709-555-0276,wiseb@att.net,Ord_2897,Prod_8,SHP_6825,813.41,0.09,31,284.65,1.99,0.4,27974,7/10/2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,9/10/2010
ART FOSTER,ONTARIO,ONTARIO,HOME OFFICE,Cust_1052,519-555-0129,keiji@att.net,Ord_2848,Prod_8,SHP_3919,1379.34,0.04,33,-470.85,19.99,0.77,7429,26-05-2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,27-05-2010
ERICA HACKNEY,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1053,519-555-0126,kronvold@optonline.net,Ord_2865,Prod_8,SHP_3943,3753.42,0,45,1276.25,7.18,0.48,15079,15-01-2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,18-01-2010
JESSICA MYRICK,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1055,519-555-0160,chance@icloud.com,Ord_2851,Prod_8,SHP_3924,627.69,0,15,-12.02,4,0.7,8961,28-06-2011,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,3/7/2011
JESSICA MYRICK,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1055,519-555-0160,chance@icloud.com,Ord_2880,Prod_8,SHP_3972,278.66,0.05,10,-77.36,4,0.75,21795,13-06-2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,14-06-2010
TROY BLACKWELL,ONTARIO,ONTARIO,HOME OFFICE,Cust_1059,+1-519-555-126,morain@yahoo.com,Ord_2867,Prod_8,SHP_3947,223.33,0,42,-111.89,4.32,0.64,15397,6/2/2010,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,8/2/2010
TROY BLACKWELL,ONTARIO,ONTARIO,HOME OFFICE,Cust_1059,+1-519-555-126,morain@yahoo.com,Ord_2867,Prod_8,SHP_3948,1178.04,0.07,29,-53.81,6.5,0.74,15397,6/2/2010,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,6/2/2010
CINDY SCHNELLING,SASKACHEWAN,PRARIE,CORPORATE,Cust_1291,+1-306-555-153,choset@live.com,Ord_180,Prod_8,SHP_5084,1154.89,0.03,27,66.36,6.5,0.64,28870,10/11/2011,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,11/11/2011
CINDY SCHNELLING,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,Cust_106,18442512927,shang@gmail.com,Ord_237,Prod_8,SHP_330,71.47,0.06,14,-62.73,4.62,0.64,39846,27-02-2009,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,6/3/2009
CLYTIE KELTY,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1060,+1-519-555-196,skippy@yahoo.ca,Ord_2940,Prod_8,SHP_4059,1587.16,0.09,32,-22.33,19.99,0.45,47009,4/6/2009,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,6/6/2009
MARK COUSINS,BRITISH COLUMBIA,WEST,HOME OFFICE,Cust_250,+1-709-555-161,oevans@optonline.net,Ord_744,Prod_8,SHP_1014,264.63,0.02,9,-66.78,4,0.75,17702,13-04-2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,13-04-2012
FRED WASSERMAN,ONTARIO,ONTARIO,HOME OFFICE,Cust_1064,519-555-0168,ideguy@att.net,Ord_2889,Prod_8,SHP_3984,169.11,0,8,-10.59,1.99,0.48,24455,6/12/2009,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,8/12/2009
PETE TAKAHITO,ONTARIO,ONTARIO,CORPORATE,Cust_1066,519-555-0184,ryanvm@hotmail.com,Ord_2968,Prod_8,SHP_4091,1857.88,0.09,47,752.96,1.99,0.44,57699,10/11/2012,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,15-11-2012
ROB HABERLIN,ONTARIO,ONTARIO,CONSUMER,Cust_1067,519-555-0175,eurohack@optonline.net,Ord_2907,Prod_8,SHP_4010,164.78,0,30,-128.47,5.14,0.79,33988,10/1/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,11/1/2009
DENNY JOY,ONTARIO,ONTARIO,CORPORATE,Cust_1074,+1-519-555-178,sumdumass@optonline.net,Ord_2937,Prod_8,SHP_4056,2018.68,0.1,50,731.72,1.99,0.44,45635,7/4/2012,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,16-04-2012
ERIC BARRETO,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1083,+1-217-555-140,jcholewa@sbcglobal.net,Ord_1804,Prod_8,SHP_4104,1285.55,0.09,26,-17.03,19.99,0.41,11206,28-12-2009,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,30-12-2009
KARL BROWN,ONTARIO,ONTARIO,CORPORATE,Cust_1084,+1-217-555-113,uncled@mac.com,Ord_2975,Prod_8,SHP_4105,3331.81,0.08,20,484.15,19.99,0.48,13351,6/5/2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,7/5/2010
DAVE POIRIER,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,Cust_711,+1-641-555-151,mdielmann@live.com,Ord_1928,Prod_8,SHP_2642,934.07,0.07,23,-7.5,10.25,0.55,32389,31-10-2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,2/11/2010
DAVE POIRIER,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1087,+1-217-555-171,richard@outlook.com,Ord_2214,Prod_8,SHP_4140,362.75,0.08,44,-54.47,2.38,0.74,29666,30-12-2011,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,1/1/2012
DIANNA WILSON,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1091,217-555-0168,gamma@icloud.com,Ord_2980,Prod_8,SHP_4114,1854.94,0.04,6,-559.78,7.18,0.48,49989,26-04-2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,27-04-2010
RAYMOND FAIR,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1096,+1-217-555-109,bolow@yahoo.com,Ord_2986,Prod_8,SHP_4126,3387.32,0.05,33,1413.52,7.18,0.4,13056,22-04-2009,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,24-04-2009
RAYMOND FAIR,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1096,+1-217-555-109,bolow@yahoo.com,Ord_3004,Prod_8,SHP_4157,951.06,0.02,28,331.27,1.99,0.45,44448,13-04-2009,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,15-04-2009
TROY STAEBEL,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1100,217-555-0102,bonmots@icloud.com,Ord_2271,Prod_8,SHP_4130,1374.7,0.06,43,-90.3,5.5,0.75,21606,22-01-2011,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,23-01-2011
TROY STAEBEL,QUEBEC,QUEBEC,SMALL BUSINESS,Cust_889,418-555-0143,rafasgj@outlook.com,Ord_2271,Prod_8,SHP_3097,516.62,0.06,29,138.33,1.99,0.46,21606,22-01-2011,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,23-01-2011
ALEJANDRO SAVELY,ONTARIO,ONTARIO,CORPORATE,Cust_1101,217-555-0182,pierce@hotmail.com,Ord_2987,Prod_8,SHP_4127,990.73,0.02,30,56.39,4,0.75,13125,13-12-2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,15-12-2010
CRAIG YEDWAB,ONTARIO,ONTARIO,CONSUMER,Cust_1103,217-555-0150,trygstad@att.net,Ord_2015,Prod_8,SHP_4131,209.12,0.05,34,-116.21,4.38,0.75,22820,17-08-2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,19-08-2010
GIULIETTA DORTCH,ONTARIO,ONTARIO,CORPORATE,Cust_1110,+1-217-555-110,msusa@yahoo.com,Ord_2992,Prod_8,SHP_4139,1177.5,0.02,34,420.05,1.99,0.45,28999,10/1/2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,11/1/2009
ELENI MCCRARY,ONTARIO,ONTARIO,CORPORATE,Cust_1113,217-555-0194,unreal@verizon.net,Ord_2995,Prod_8,SHP_4143,677.9,0.05,20,196.36,1.99,0.45,31239,28-08-2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,2/9/2010
PIERRE WENER,ONTARIO,ONTARIO,HOME OFFICE,Cust_1117,217-555-0163,moxfulder@gmail.com,Ord_2039,Prod_8,SHP_4151,169.27,0.09,9,-68.93,4,0.68,38723,20-09-2012,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,21-09-2012
JASON FORTUNE,ONTARIO,ONTARIO,CORPORATE,Cust_1131,+1-217-555-188,sthomas@mac.com,Ord_3017,Prod_8,SHP_4182,87.11,0.08,12,-43.65,3.52,0.68,27205,21-05-2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,23-05-2010
JIM KARLSSON,ONTARIO,ONTARIO,SMALL BUSINESS,Cust_1133,+1-217-555-173,milton@msn.com,Ord_637,Prod_8,SHP_4188,107.92,0.04,9,-57.65,6.5,0.64,32871,26-10-2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,28-10-2012
JIM KARLSSON,BRITISH COLUMBIA,WEST,SMALL BUSINESS,Cust_222,709-555-0166,fmerges@me.com,Ord_637,Prod_8,SHP_870,939.77,0,42,9.72,4,0.77,32871,26-10-2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,29-10-2012
GRANT CARROLL,ONTARIO,ONTARIO,CORPORATE,Cust_1135,+1-217-555-175,bancboy@hotmail.com,Ord_3035,Prod_8,SHP_4213,258.11,0.06,8,-113.6,6.5,0.79,57447,4/7/2011,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,7/7/2011
GRANT CARROLL,ONTARIO,ONTARIO,CORPORATE,Cust_1135,+1-217-555-175,bancboy@hotmail.com,Ord_3035,Prod_8,SHP_4212,315.88,0.09,39,-60.4,3.62,0.61,57447,4/7/2011,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,4/7/2011
GRANT CARROLL,ONTARIO,ONTARIO,CORPORATE,Cust_1135,+1-217-555-175,bancboy@hotmail.com,Ord_3023,Prod_8,SHP_4193,3295.15,0.07,30,1070.18,1.99,0.49,38498,27-04-2012,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,29-04-2012
IONIA MCGRATH,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1137,506-555-0128,madanm@mac.com,Ord_3079,Prod_8,SHP_4274,1644.59,0.09,33,-52.92,6.5,0.73,24614,21-11-2009,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,28-11-2009
LORI OLSON,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1138,506-555-0142,akoblin@gmail.com,Ord_3058,Prod_8,SHP_4247,898.9,0.03,27,325.88,1.99,0.42,14980,14-07-2012,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,15-07-2012
PATRICK JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1140,506-555-0134,sartak@comcast.net,Ord_3039,Prod_8,SHP_4217,7518.12,0.04,48,1027.63,6.5,0.74,3493,23-08-2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,25-08-2010
PATRICK JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1140,506-555-0134,sartak@comcast.net,Ord_3115,Prod_8,SHP_4324,2948.63,0.05,29,888.62,7.18,0.46,57537,18-09-2012,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,19-09-2012
PATRICK JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1140,506-555-0134,sartak@comcast.net,Ord_3070,Prod_8,SHP_4264,236.32,0.03,3,-339.95,4,0.76,21925,12/7/2012,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,14-07-2012
NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,Cust_1143,+1-506-555-128,chrisj@aol.com,Ord_1020,Prod_8,SHP_4313,4584.73,0.07,27,812.38,19.99,0.48,53891,22-01-2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,23-01-2009
PATRICK GARDNER,NEW BRUNSWICK,ATLANTIC,CONSUMER,Cust_1146,+1-506-555-134,horrocks@verizon.net,Ord_2047,Prod_8,SHP_4299,3277.39,0.02,43,286.01,4,0.77,41825,22-08-2009,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,23-08-2009
JOHN LEE,NEW BRUNSWICK,ATLANTIC,CORPORATE,Cust_1150,506-555-0162,moonlapse@hotmail.com,Ord_3063,Prod_8,SHP_4254,528.54,0.06,33,168.54,1.99,0.42,18945,17-01-2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,19-01-2009
JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,Cust_1156,204-555-0147,jandrese@icloud.com,Ord_3123,Prod_8,SHP_4334,646.07,0.06,22,237.75,1.99,0.4,4070,11/6/2011,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,11/6/2011
STEFANIE HOLLOMAN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1158,+1-204-555-102,techie@att.net,Ord_3197,Prod_8,SHP_4434,392.77,0.09,10,-146.2,7.12,0.67,55937,26-01-2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,28-01-2009
LINDSAY WILLIAMS,MANITOBA,PRARIE,CORPORATE,Cust_1160,+1-204-555-198,penna@icloud.com,Ord_3124,Prod_8,SHP_4335,126.87,0.08,4,-125.99,5.5,0.75,4774,19-04-2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,20-04-2010
STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,Cust_1162,+1-204-555-147,dvdotnet@yahoo.com,Ord_3170,Prod_8,SHP_4398,2337.03,0.1,50,-37.19,19.99,0.45,37252,19-11-2011,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,21-11-2011
STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,Cust_1162,+1-204-555-147,dvdotnet@yahoo.com,Ord_3170,Prod_2,SHP_4398,1503.49,0.03,21,408.73,3.5,0.59,37252,19-11-2011,LOW,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,21-11-2011
STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,Cust_1162,+1-204-555-147,dvdotnet@yahoo.com,Ord_3170,Prod_8,SHP_4399,10.62,0.02,1,-31.2,2.38,0.74,37252,19-11-2011,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,23-11-2011
MARC CRIER,MANITOBA,PRARIE,CORPORATE,Cust_1163,+1-204-555-157,koudas@mac.com,Ord_3160,Prod_8,SHP_4385,86.79,0.06,11,-45.6,2.83,0.77,30917,1/11/2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,3/11/2010
DEBORAH BRUMFIELD,MANITOBA,PRARIE,CORPORATE,Cust_1165,204-555-0142,cremonini@yahoo.com,Ord_3136,Prod_8,SHP_4350,10823.84,0.09,38,3857.43,7.18,0.48,14342,27-04-2009,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,27-04-2009
JOHN LEE,MANITOBA,PRARIE,CORPORATE,Cust_1168,204-555-0189,jdray@hotmail.com,Ord_3173,Prod_8,SHP_4404,2188.06,0.1,46,33.77,19.99,0.45,40101,31-01-2009,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,5/2/2009
DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,Cust_1169,204-555-0151,elmer@yahoo.ca,Ord_3147,Prod_8,SHP_4368,667.36,0.09,25,218.89,1.99,0.4,22851,1/3/2009,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,2/3/2009
DENISE MONTON,MANITOBA,PRARIE,HOME OFFICE,Cust_1169,204-555-0151,elmer@yahoo.ca,Ord_3154,Prod_8,SHP_4377,208.77,0.07,10,-76.58,4,0.77,29156,24-02-2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,1/3/2010
MARC CRIER,MANITOBA,PRARIE,CONSUMER,Cust_1171,+1-204-555-142,jshearer@me.com,Ord_3181,Prod_8,SHP_4414,1291.2,0.04,25,-5.6,6.5,0.73,46055,2/6/2012,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,4/6/2012
MARC CRIER,MANITOBA,PRARIE,CONSUMER,Cust_1171,+1-204-555-142,jshearer@me.com,Ord_3184,Prod_8,SHP_4418,1967.83,0.04,42,659.6,1.99,0.55,47494,1/7/2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,2/7/2009
ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,Cust_1173,+1-204-555-167,onestab@comcast.net,Ord_3198,Prod_8,SHP_4436,1504.22,0.02,38,118.97,10.25,0.55,56161,14-04-2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,16-04-2012
PENELOPE SEWALL,MANITOBA,PRARIE,HOME OFFICE,Cust_1178,204-555-0143,martink@aol.com,Ord_3324,Prod_8,SHP_4611,614.15,0.03,15,-54.37,7.12,0.67,23232,16-04-2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,17-04-2010
SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1179,204-555-0176,mwitte@me.com,Ord_3455,Prod_8,SHP_4790,220.07,0.01,44,-158.42,4.93,0.66,46852,28-01-2012,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,29-01-2012
SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1179,204-555-0176,mwitte@me.com,Ord_3455,Prod_8,SHP_4789,1591.89,0.02,46,-117.31,7.53,0.76,46852,28-01-2012,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,30-01-2012
VALERIE DOMINGUEZ,MANITOBA,PRARIE,CORPORATE,Cust_1180,204-555-0176,oechslin@gmail.com,Ord_3274,Prod_8,SHP_4546,745.99,0.02,46,226.09,4,0.37,14534,18-07-2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,18-07-2010
VALERIE DOMINGUEZ,MANITOBA,PRARIE,CORPORATE,Cust_1180,204-555-0176,oechslin@gmail.com,Ord_3433,Prod_8,SHP_4759,3601.07,0.04,50,174.8,14.52,0.65,43906,8/2/2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,9/2/2012
SUSAN MACKENDRICK,MANITOBA,PRARIE,CORPORATE,Cust_1181,204-555-0168,hermanab@comcast.net,Ord_3524,Prod_8,SHP_4878,368.17,0,41,-15.12,2.38,0.74,59684,29-12-2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,16-01-2011
THAIS SISSMAN,MANITOBA,PRARIE,CORPORATE,Cust_1182,+1-204-555-148,mhoffman@msn.com,Ord_3268,Prod_8,SHP_4536,127.49,0.08,6,-57.95,4,0.68,12867,11/3/2011,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,11/3/2011
TANJA NORVELL,MANITOBA,PRARIE,CONSUMER,Cust_1183,+1-204-555-168,mwandel@me.com,Ord_3355,Prod_8,SHP_4651,7827.51,0.05,50,2992.8,5.5,0.49,28614,19-10-2009,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,21-10-2009
LINDA SOUTHWORTH,MANITOBA,PRARIE,CONSUMER,Cust_1184,+1-204-555-143,dbrobins@comcast.net,Ord_3251,Prod_8,SHP_4509,277.42,0.01,12,49.82,1.99,0.43,8998,3/1/2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,5/1/2010
THAIS SISSMAN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1188,204-555-0123,evans@gmail.com,Ord_3305,Prod_8,SHP_4584,726.82,0.1,25,-173.88,8.65,0.74,20103,11/2/2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,13-02-2010
JACK GARZA,MANITOBA,PRARIE,CORPORATE,Cust_1191,204-555-0172,thaljef@me.com,Ord_3511,Prod_8,SHP_4863,979.06,0.07,27,-131.9,9.02,0.75,57058,9/5/2012,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,10/5/2012
MICK CREBAGGA,MANITOBA,PRARIE,HOME OFFICE,Cust_1193,204-555-0168,dimensio@outlook.com,Ord_3456,Prod_8,SHP_4791,319.39,0.03,37,-39.33,3.62,0.61,46949,7/3/2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,8/3/2010
STEVEN WARD,MANITOBA,PRARIE,CONSUMER,Cust_1195,+1-204-555-168,druschel@att.net,Ord_3271,Prod_8,SHP_4541,174.55,0.05,4,-114.39,10.25,0.55,14336,18-11-2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,19-11-2009
RYAN CROWE,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1197,+1-204-555-172,tkrotchko@comcast.net,Ord_3396,Prod_8,SHP_4710,423.95,0,4,-263.95,19.99,0.52,35590,2/12/2012,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,3/12/2012
IRENE MADDOX,MANITOBA,PRARIE,CONSUMER,Cust_1198,+1-204-555-157,aibrahim@verizon.net,Ord_3256,Prod_8,SHP_4516,131.61,0.01,7,-7.3,1.99,0.45,9826,22-03-2012,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,24-03-2012
MAURICE SATTY,MANITOBA,PRARIE,CORPORATE,Cust_1201,204-555-0151,rcwil@outlook.com,Ord_3404,Prod_8,SHP_4719,85.89,0.08,5,-48.88,6.5,0.48,36323,18-10-2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,20-10-2010
HENRY GOLDWYN,MANITOBA,PRARIE,SMALL BUSINESS,Cust_1202,204-555-0178,juliano@optonline.net,Ord_3252,Prod_8,SHP_4511,2637.78,0.04,17,-0.84,6.5,0.74,9124,16-10-2011,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,16-10-2011
EVAN BAILLIET,MANITOBA,PRARIE,CORPORATE,Cust_1207,+1-204-555-151,pdbaby@me.com,Ord_3349,Prod_8,SHP_4645,196.58,0.04,31,-102.16,4.38,0.75,27460,12/5/2009,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,14-05-2009
EMILY DUCICH,MANITOBA,PRARIE,CONSUMER,Cust_1212,204-555-0141,afeldspar@yahoo.ca,Ord_3248,Prod_8,SHP_4504,994.27,0.09,26,-127.11,6.5,0.74,8646,9/4/2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,11/4/2009
STEVEN CARTWRIGHT,MANITOBA,PRARIE,HOME OFFICE,Cust_1214,204-555-0109,gemmell@outlook.com,Ord_3505,Prod_8,SHP_4855,1258.97,0.1,41,-112.58,5.5,0.75,55650,21-10-2011,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,23-10-2011
MIKE GOCKENBACH,MANITOBA,PRARIE,CONSUMER,Cust_1218,+1-204-555-141,njpayne@yahoo.com,Ord_3357,Prod_8,SHP_4653,195.75,0.02,6,-31.24,1.99,0.41,28769,28-08-2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,28-08-2010
TOM ZANDUSKY,MANITOBA,PRARIE,HOME OFFICE,Cust_1219,+1-204-555-124,agapow@gmail.com,Ord_3315,Prod_8,SHP_4599,244.9,0.06,5,-135.4,3.61,0.71,21861,18-08-2009,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,20-08-2009
HENIA ZYDLO,MANITOBA,PRARIE,HOME OFFICE,Cust_1221,+1-204-555-183,seasweb@hotmail.com,Ord_3308,Prod_8,SHP_4588,1624.67,0.04,35,504.35,1.99,0.55,20192,6/10/2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,13-10-2010
NATALIE WEBBER,MANITOBA,PRARIE,CONSUMER,Cust_1223,+1-204-555-144,fairbank@gmail.com,Ord_3276,Prod_8,SHP_4549,54.84,0.01,10,-56.3,5.14,0.79,15075,4/10/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,6/10/2009
NATALIE WEBBER,MANITOBA,PRARIE,CONSUMER,Cust_1223,+1-204-555-144,fairbank@gmail.com,Ord_3469,Prod_8,SHP_4804,1457.78,0.04,28,68.23,19.99,0.45,49409,16-08-2011,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,17-08-2011
THEA HUDGINGS,MANITOBA,PRARIE,CONSUMER,Cust_1226,204-555-0119,drolsky@yahoo.com,Ord_3353,Prod_8,SHP_4649,249.24,0.06,22,-92.1,6.5,0.64,28259,4/11/2009,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,6/11/2009
THEA HUDGINGS,MANITOBA,PRARIE,CONSUMER,Cust_1226,204-555-0119,drolsky@yahoo.com,Ord_3280,Prod_8,SHP_4554,765.96,0.1,26,240.06,1.99,0.42,15335,17-09-2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,19-09-2010
